account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
3/14/2023,36,Seattle,Artist,15871,340,111,TRUE,10,2.939406229,TRUE,17660.4513,7231.462985,4,2,10/8/2015,7/28/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
12/1/2021,70,Dallas,Banker,2143,,0,FALSE,1,1.085287248,FALSE,11327.64542,7506.396716,2,0,12/16/2022,5/8/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
8/6/2024,18,Chicago,Banker,8756,701,0,FALSE,1,1.110235589,FALSE,39491.4991,35063.29362,0,0,11/27/2019,9/10/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/12/2020,22,Miami,Banker,2916,666,0,FALSE,1,0.971577133,FALSE,39290.03802,27964.4652,0,0,9/6/2015,2/12/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/21/2021,44,San Francisco,Other,4111,686,0,FALSE,1,0.625726916,FALSE,65026.05455,61514.72854,0,0,10/26/2019,9/29/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/21/2022,33,San Francisco,Teacher,27738,538,108,TRUE,4,2.010629282,FALSE,41242.09682,8468.144946,4,1,7/5/2017,5/13/2024,4,FALSE,TRUE,TRUE,FALSE,TRUE
5/4/2021,23,Dallas,Retail Worker,15223,796,0,TRUE,1,0.731323941,FALSE,32016.53807,,,0,7/1/2018,12/27/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
7/11/2022,57,Boston,Retail Worker,22709,313,108,FALSE,2,2.792618608,FALSE,46056.77472,18248.13054,4,2,4/17/2023,4/29/2024,4,TRUE,FALSE,TRUE,FALSE,TRUE
5/31/2024,30,Boston,Teacher,17941,438,113,TRUE,5,1.905278004,TRUE,17108.15755,8269.030088,4,1,10/16/2017,6/2/2024,3,FALSE,FALSE,TRUE,FALSE,FALSE
10/9/2020,65,Seattle,Retail Worker,5616,787,0,TRUE,1,1.200403698,FALSE,39371.98158,24444.96573,0,0,5/21/2018,11/12/2023,3,FALSE,FALSE,FALSE,TRUE,FALSE
6/5/2023,52,Atlanta,Retail Worker,10992,727,0,FALSE,1,0.593081959,FALSE,26257.61928,17717.39625,0,0,11/15/2019,8/25/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
8/17/2023,36,Seattle,Banker,7858,665,0,FALSE,1,1.454496243,FALSE,33796.1945,,0,0,3/1/2022,5/26/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/27/2022,29,Miami,Banker,4473,730,0,FALSE,1,1.517778461,FALSE,73784.42172,62561.73754,0,0,3/28/2023,12/6/2023,0,FALSE,FALSE,TRUE,FALSE,TRUE
10/29/2020,33,Boston,Accountant,17609,375,118,TRUE,6,1.999946275,TRUE,17561.31397,7391.892292,3,1,5/14/2021,4/13/2024,4,TRUE,TRUE,TRUE,FALSE,TRUE
9/5/2024,60,Chicago,Consultant,14560,581,0,FALSE,1,0.716805899,FALSE,58568.67636,47935.46647,1,1,6/21/2016,2/21/2024,2,FALSE,FALSE,FALSE,TRUE,FALSE
4/5/2020,27,Chicago,Accountant,37401,746,11,FALSE,1,1.31663029,FALSE,71553.91308,63580.64893,0,0,10/14/2020,4/2/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/22/2022,42,San Francisco,Retail Worker,19492,415,0,FALSE,1,1.365455519,FALSE,87891.25359,75200.51094,4,1,8/29/2021,12/29/2023,4,TRUE,FALSE,FALSE,FALSE,FALSE
12/28/2023,37,Atlanta,Banker,4175,486,110,TRUE,3,1.320690028,FALSE,5554.535519,1288.704702,4,2,6/12/2022,10/7/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
8/1/2020,48,Seattle,Engineer,36097,637,16,TRUE,1,1.92806588,FALSE,69306.50688,54396.20924,0,0,12/6/2019,2/29/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/5/2023,21,Dallas,Teacher,26110,407,96,FALSE,1,3.087387572,FALSE,5491.437262,1552.723887,4,2,5/11/2020,3/17/2024,3,TRUE,TRUE,TRUE,TRUE,FALSE
10/31/2020,61,Atlanta,Accountant,15465,,0,FALSE,1,1.266931469,FALSE,81128.25408,52696.52958,0,0,5/31/2017,7/9/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/16/2019,40,Los Angeles,Other,9937,656,21,TRUE,1,1.212018279,FALSE,83463.51864,,0,0,7/3/2022,6/27/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/13/2021,19,Los Angeles,Consultant,14762,744,0,FALSE,1,1.162286772,FALSE,17128.71287,13386.45045,0,0,9/30/2023,4/6/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/2/2022,73,Chicago,Teacher,55617,715,0,FALSE,1,0.647144622,FALSE,48183.05204,34040.80591,0,0,6/11/2017,10/15/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
10/24/2024,39,San Francisco,Other,9766,736,0,FALSE,1,1.268129987,FALSE,13987.95918,10213.32173,0,0,4/28/2017,6/19/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/7/2022,68,Houston,Consultant,13009,535,110,TRUE,5,2.152333727,FALSE,50921.30665,9619.869771,4,1,3/13/2017,9/9/2024,4,FALSE,TRUE,TRUE,FALSE,TRUE
1/9/2020,74,San Francisco,Banker,8598,610,0,FALSE,1,1.310380901,FALSE,80149.88635,54809.59399,0,0,9/7/2017,12/25/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/8/2022,54,San Francisco,Lawyer,7305,589,0,FALSE,1,1.198156964,FALSE,25357.02919,17676.91875,,0,11/2/2020,9/19/2024,1,TRUE,FALSE,FALSE,FALSE,FALSE
7/26/2023,25,Dallas,Accountant,58313,733,0,FALSE,1,1.220354225,FALSE,19262.63701,16769.59706,0,0,12/9/2014,6/16/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
11/6/2019,24,Miami,Doctor,98705,453,94,TRUE,6,2.946619843,FALSE,15761.25505,2945.017324,4,1,5/27/2016,4/16/2024,4,TRUE,TRUE,FALSE,FALSE,FALSE
6/30/2022,31,Seattle,Banker,3738,674,0,FALSE,1,0.956978332,FALSE,60747.40498,39068.76735,0,0,11/6/2017,2/4/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
4/27/2022,73,Atlanta,Banker,4546,482,108,TRUE,6,0.891194782,FALSE,3453.56267,1288.576667,3,2,7/18/2022,9/21/2024,4,FALSE,FALSE,FALSE,TRUE,TRUE
9/1/2020,72,Seattle,Banker,8171,472,109,TRUE,4,1.426924796,FALSE,42997.50173,9130.1905,3,1,10/6/2019,5/2/2024,4,TRUE,TRUE,TRUE,FALSE,TRUE
12/21/2020,20,Boston,Banker,9157,739,0,FALSE,1,1.622026744,FALSE,16823.70049,13260.5608,0,0,6/10/2020,6/20/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/12/2020,67,San Francisco,Other,3697,576,0,FALSE,1,0.788398624,FALSE,50602.56965,37552.45373,2,1,3/17/2020,11/4/2023,3,FALSE,,FALSE,FALSE,FALSE
6/8/2020,33,Seattle,Other,7537,658,2,FALSE,1,1.534007487,FALSE,75722.16075,56801.37793,0,0,7/6/2016,8/27/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/1/2020,72,Dallas,Other,4544,509,0,TRUE,1,1.416342032,FALSE,19153.39831,11194.49939,1,1,10/10/2022,7/8/2024,2,FALSE,FALSE,TRUE,FALSE,FALSE
10/18/2023,36,Boston,Other,9067,441,108,FALSE,5,1.430646306,TRUE,8471.258936,4813.061519,3,2,5/7/2017,8/29/2024,3,FALSE,,TRUE,FALSE,FALSE
2/19/2020,68,Atlanta,Other,2683,649,0,FALSE,1,1.099250411,FALSE,50820.86303,43484.27378,0,0,1/10/2019,7/6/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/27/2023,35,Chicago,Teacher,43212,548,0,FALSE,1,0.704830252,FALSE,58583.99426,39276.62871,1,0,6/11/2022,10/19/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
10/25/2021,69,Chicago,Lawyer,49399,700,0,FALSE,1,1.169128529,FALSE,84797.97341,56633.13482,0,0,3/25/2020,2/17/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
7/9/2023,33,New York,Artist,6080,647,0,FALSE,1,1.091132241,FALSE,26748.7571,21890.34601,0,0,3/8/2018,10/24/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/19/2022,25,Chicago,Other,2159,616,1,FALSE,1,0.968144002,FALSE,36429.31825,25490.43655,0,0,8/3/2020,11/19/2023,0,FALSE,FALSE,TRUE,TRUE,FALSE
7/19/2024,50,Houston,Banker,2384,724,0,FALSE,1,1.073948618,FALSE,16868.58351,14892.28698,0,0,2/27/2021,7/30/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/1/2024,66,Miami,Consultant,14669,483,103,TRUE,10,1.503343664,TRUE,36443.58959,14226.10506,4,1,3/26/2015,3/25/2024,3,FALSE,FALSE,FALSE,FALSE,FALSE
9/14/2022,29,Los Angeles,Banker,43352,364,115,TRUE,7,1.186897915,TRUE,5111.502996,1694.706491,4,2,2/5/2015,6/7/2024,3,TRUE,FALSE,TRUE,FALSE,FALSE
5/20/2020,70,Houston,Lawyer,75154,388,99,TRUE,8,1.685941066,FALSE,25198.73156,12252.18829,3,1,11/3/2020,8/6/2024,3,TRUE,FALSE,TRUE,FALSE,TRUE
3/2/2022,28,Chicago,Consultant,16442,593,0,FALSE,1,1.102732311,FALSE,30484.51258,20230.36293,2,0,9/28/2023,7/24/2024,1,FALSE,FALSE,TRUE,FALSE,FALSE
10/6/2021,22,Atlanta,Teacher,27960,571,0,FALSE,1,2.200037033,TRUE,77231.97651,72166.38308,2,1,3/19/2024,3/29/2024,1,TRUE,FALSE,FALSE,FALSE,FALSE
5/25/2023,44,Los Angeles,Accountant,54099,695,0,FALSE,1,1.205714545,FALSE,78929.56292,62318.74918,0,0,1/27/2015,12/29/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
9/28/2021,29,Houston,Lawyer,59179,559,0,FALSE,1,0.988751121,FALSE,46414.29426,25076.3227,2,1,11/26/2014,4/6/2024,4,TRUE,FALSE,FALSE,FALSE,TRUE
11/17/2020,34,Los Angeles,Accountant,54067,569,107,TRUE,1,0.876803082,TRUE,3292.802764,1385.420219,3,1,12/20/2018,10/15/2024,4,FALSE,TRUE,FALSE,FALSE,TRUE
6/17/2024,23,Boston,Consultant,16599,810,0,FALSE,1,1.122742154,FALSE,18870.25066,11402.96675,0,0,5/1/2023,7/9/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/25/2021,50,Dallas,Accountant,31189,764,0,FALSE,1,1.016381998,FALSE,14287.49259,10080.82395,0,0,6/17/2019,12/14/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
6/16/2023,22,San Francisco,Banker,6305,774,0,TRUE,1,1.297850902,FALSE,101025.0263,85228.74525,0,0,2/9/2018,6/20/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/21/2020,74,New York,Teacher,27525,425,106,TRUE,4,2.918887902,TRUE,53005.50358,16759.18491,4,1,1/11/2023,10/16/2024,3,TRUE,FALSE,FALSE,TRUE,FALSE
7/18/2023,45,Atlanta,Other,7270,557,0,FALSE,1,1.060080464,FALSE,59673.20093,41176.27477,,1,9/9/2022,3/24/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
8/26/2024,31,Dallas,Accountant,53813,585,0,FALSE,1,1.10560016,FALSE,43883.68147,29200.97943,2,0,8/22/2019,12/13/2023,2,FALSE,FALSE,FALSE,FALSE,FALSE
10/24/2023,22,Los Angeles,Banker,7838,625,0,FALSE,2,1.040054326,FALSE,50324.15627,35310.3916,0,0,7/29/2016,2/17/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
2/13/2024,71,Los Angeles,Other,16938,,45,FALSE,1,2.828514515,FALSE,19828.58812,15457.5743,4,2,7/23/2017,4/7/2024,3,FALSE,FALSE,FALSE,TRUE,TRUE
4/8/2023,73,Miami,Doctor,62047,700,0,FALSE,1,1.191803253,FALSE,105188.0943,69864.96783,0,0,10/9/2015,6/2/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/9/2020,50,Seattle,Other,9399,466,0,FALSE,1,1.04976734,TRUE,46032.08246,32545.30585,4,1,11/22/2023,4/17/2024,3,FALSE,TRUE,FALSE,FALSE,FALSE
3/6/2020,67,Chicago,Banker,5357,746,0,FALSE,1,0.987014714,FALSE,25310.54079,23435.01233,0,0,9/1/2016,3/23/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/12/2021,65,Los Angeles,Accountant,17634,484,28,FALSE,1,1.973837404,FALSE,55180.57614,51362.16467,4,2,6/1/2016,12/31/2023,4,TRUE,FALSE,FALSE,FALSE,FALSE
9/27/2023,58,Atlanta,Doctor,82260,713,0,FALSE,1,0.718944393,FALSE,939029.1442,22451.87447,0,0,2/13/2015,6/30/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
10/31/2021,36,Miami,Other,7295,456,113,FALSE,3,1.307611085,FALSE,6263.612083,1413.189062,,2,8/15/2020,8/28/2024,3,FALSE,FALSE,TRUE,FALSE,FALSE
12/14/2022,39,Houston,Consultant,14154,719,0,FALSE,1,0.736760593,FALSE,22403.43572,18182.85464,0,0,12/10/2020,3/3/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
10/25/2023,22,Houston,Artist,90140,544,117,TRUE,1,1.936055062,TRUE,32645.96877,10724.47475,4,1,8/29/2024,8/19/2024,4,FALSE,TRUE,TRUE,TRUE,TRUE
1/22/2022,19,Miami,Accountant,41633,763,0,FALSE,1,1.83613273,FALSE,13022.85639,10510.43641,0,0,12/8/2020,8/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/30/2023,47,Boston,Other,8695,609,0,TRUE,1,1.022844927,FALSE,54506.03928,32881.54401,0,0,11/14/2022,2/24/2024,0,FALSE,FALSE,TRUE,TRUE,TRUE
8/28/2020,64,Chicago,Banker,8129,527,48,TRUE,3,1.978258103,FALSE,35048.37957,25844.01208,2,1,9/18/2022,7/15/2024,1,TRUE,FALSE,TRUE,FALSE,FALSE
7/30/2023,56,Chicago,Consultant,13274,554,95,TRUE,4,1.18067291,TRUE,26368.43438,8865.266432,3,1,2/5/2021,3/31/2024,3,FALSE,FALSE,TRUE,FALSE,TRUE
4/8/2024,21,Dallas,Accountant,17755,416,95,TRUE,10,0.808481153,TRUE,10167.75618,3506.47254,3,2,4/28/2023,2/1/2024,4,FALSE,TRUE,TRUE,FALSE,TRUE
8/21/2023,50,Miami,Consultant,15995,484,105,TRUE,2,2.266138052,FALSE,24398.80444,,3,2,4/27/2019,8/29/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
3/17/2022,30,New York,Accountant,48292,565,0,FALSE,1,1.430941128,FALSE,57610.27496,38676.33955,1,1,8/26/2019,3/14/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
9/3/2020,37,New York,Doctor,35824,673,11,FALSE,1,1.266470191,FALSE,61120.49687,37171.43578,0,0,3/22/2023,11/23/2023,0,FALSE,,FALSE,TRUE,TRUE
5/19/2021,71,San Francisco,Banker,4730,789,0,TRUE,1,1.063996257,FALSE,55942.82298,52855.94754,0,0,1/16/2022,11/21/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/21/2022,24,San Francisco,Other,3310,432,112,TRUE,10,2.862404455,FALSE,30334.3823,10628.52372,3,1,8/4/2015,5/23/2024,3,TRUE,FALSE,TRUE,FALSE,TRUE
8/15/2020,32,Boston,Retail Worker,21802,438,114,FALSE,3,1.568021855,TRUE,6937.000394,1573.275564,3,1,11/23/2020,4/7/2024,3,TRUE,,TRUE,TRUE,TRUE
12/1/2019,40,Boston,Artist,10238,621,0,FALSE,1,1.183798534,FALSE,68788.98904,58380.65706,0,0,2/16/2021,4/8/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/6/2021,31,Dallas,Banker,4271,791,22,FALSE,1,0.922036341,FALSE,74435.49381,51245.82124,0,0,9/29/2021,3/10/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
7/6/2022,40,Miami,Banker,3541,538,0,FALSE,1,1.110120021,FALSE,98478.30093,68326.52729,2,0,5/5/2016,1/20/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
5/26/2023,36,Dallas,Other,5857,341,109,TRUE,7,1.750432539,TRUE,12773.05847,3661.965419,,2,3/27/2015,2/21/2024,3,TRUE,FALSE,TRUE,TRUE,FALSE
1/22/2022,71,Boston,Consultant,16336,630,0,FALSE,1,1.18101746,FALSE,53522.33281,31782.99899,0,0,7/6/2017,6/24/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/29/2024,46,Chicago,Teacher,47209,630,0,FALSE,1,0.743710171,FALSE,14096.12966,9754.099798,0,0,6/2/2015,10/18/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
10/30/2022,73,Dallas,Other,4662,798,0,FALSE,1,0.948026396,FALSE,14116.93417,8714.924133,0,0,1/19/2021,1/23/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/29/2023,37,Chicago,Software Developer,14568,533,0,FALSE,1,1.762679798,FALSE,80452.00769,44616.31896,2,0,10/30/2023,11/5/2023,4,FALSE,FALSE,FALSE,FALSE,TRUE
7/11/2022,46,Seattle,Other,8541,664,0,FALSE,1,0.808162844,FALSE,53765.04561,40589.9606,0,0,11/5/2016,5/16/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/1/2021,41,Seattle,Banker,5898,672,0,TRUE,1,0.925918591,TRUE,28461.63023,17752.18574,0,0,10/11/2019,3/9/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
6/7/2021,35,Boston,Other,3033,370,102,TRUE,4,2.798672565,TRUE,4528.496423,1601.270412,4,1,1/31/2017,2/28/2024,3,TRUE,,TRUE,TRUE,FALSE
10/23/2023,27,Seattle,Teacher,49378,802,0,FALSE,1,0.944869308,FALSE,48802.11705,33365.4622,0,0,8/17/2017,7/20/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
9/13/2024,58,Atlanta,Accountant,15038,455,95,TRUE,4,1.719534608,TRUE,15411.19519,5566.568337,3,1,2/28/2023,7/27/2024,3,TRUE,,TRUE,FALSE,FALSE
11/21/2022,74,Dallas,Other,8584,585,3,FALSE,1,1.577527338,FALSE,44200.01452,32579.2446,2,0,9/20/2016,11/14/2023,1,FALSE,FALSE,FALSE,TRUE,FALSE
11/16/2019,25,Dallas,Doctor,80031,588,0,FALSE,1,1.029811169,FALSE,52521.73614,43084.99983,1,1,10/27/2015,7/9/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
1/5/2023,43,Miami,Teacher,47368,479,113,FALSE,2,3.195388054,TRUE,28526.14443,7890.383973,4,1,8/1/2023,9/12/2024,3,FALSE,FALSE,TRUE,FALSE,FALSE
6/24/2022,46,San Francisco,Consultant,16445,700,0,FALSE,1,0.928835221,FALSE,47856.84215,29144.27908,0,0,10/9/2024,1/26/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
7/20/2024,27,Boston,Other,2706,495,103,TRUE,10,2.079436167,TRUE,31401.8958,12428.78383,3,2,4/24/2016,8/14/2024,3,TRUE,FALSE,FALSE,TRUE,FALSE
1/12/2020,34,Dallas,Teacher,20352,611,0,FALSE,1,1.235663052,FALSE,34074.05394,25012.6347,0,0,5/22/2019,5/6/2024,0,TRUE,,FALSE,TRUE,FALSE
4/11/2024,19,Houston,Software Developer,6506,730,0,FALSE,1,1.317123296,TRUE,103109.1527,84911.3239,0,0,8/10/2017,4/17/2024,3,TRUE,FALSE,FALSE,TRUE,FALSE
7/4/2020,23,Los Angeles,Banker,9211,594,0,FALSE,1,1.128185084,FALSE,92666.58145,,2,1,1/18/2021,10/8/2024,2,FALSE,FALSE,FALSE,TRUE,FALSE
4/24/2024,22,Boston,Banker,3098,726,0,FALSE,1,1.07826259,FALSE,59815.0462,47545.71563,0,0,2/1/2015,9/15/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/25/2022,45,Miami,Other,8585,714,0,FALSE,1,0.954821077,TRUE,58311.53927,41316.76023,0,0,1/27/2024,6/30/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
1/20/2022,58,San Francisco,Accountant,17058,780,0,FALSE,1,1.242738677,FALSE,90251.33478,46484.46554,0,0,3/20/2021,1/24/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/7/2023,22,Atlanta,Doctor,39581,656,0,FALSE,1,0.725598153,FALSE,85170.14377,60130.33194,0,0,11/10/2022,5/6/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
10/12/2023,35,Miami,Retail Worker,5527,613,8,FALSE,1,0.898464113,FALSE,13810.09425,11793.02484,0,0,4/5/2020,7/12/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
11/18/2023,43,Chicago,Banker,5334,713,0,FALSE,1,1.73661689,FALSE,53390.6456,39685.77671,0,0,5/31/2016,5/20/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
1/27/2021,37,Miami,Banker,8437,789,0,FALSE,1,2.162398231,FALSE,62540.80482,55695.27894,,0,6/25/2019,7/11/2024,0,TRUE,FALSE,FALSE,TRUE,FALSE
12/10/2019,58,New York,Other,6803,314,56,FALSE,1,1.414465065,FALSE,10776.83454,9226.785475,4,1,3/31/2018,7/20/2024,4,FALSE,TRUE,TRUE,FALSE,TRUE
12/7/2023,66,New York,Consultant,13928,635,0,TRUE,1,0.810943003,FALSE,44886.6046,26561.64738,0,0,1/11/2022,7/22/2024,0,FALSE,,FALSE,TRUE,FALSE
4/5/2024,44,Dallas,Banker,5110,546,0,FALSE,1,1.551985639,FALSE,34883.90743,20641.5206,2,1,12/10/2020,6/18/2024,2,FALSE,FALSE,FALSE,TRUE,FALSE
9/12/2024,66,Chicago,Consultant,13052,372,99,TRUE,5,0.821756068,TRUE,2442.859735,961.4118144,4,1,12/15/2020,3/6/2024,3,TRUE,,TRUE,FALSE,FALSE
12/29/2023,29,Miami,Doctor,80592,,0,FALSE,1,0.540915019,TRUE,30111.54683,21764.0531,2,1,4/24/2021,11/11/2023,2,FALSE,FALSE,FALSE,FALSE,TRUE
3/28/2022,24,Miami,Teacher,36799,662,4,FALSE,1,0.568899125,FALSE,37000.07267,32078.50626,0,0,12/11/2019,1/31/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/26/2022,20,Boston,Other,8121,674,7,FALSE,1,1.284453014,FALSE,40122.827,28053.01761,0,0,11/26/2022,3/30/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
3/23/2022,27,Dallas,Teacher,29506,474,0,FALSE,1,0.67731832,FALSE,56284.62377,45947.68721,4,2,6/23/2023,6/27/2024,3,FALSE,FALSE,TRUE,FALSE,FALSE
5/7/2020,51,New York,Software Developer,70184,457,0,FALSE,1,1.093106045,FALSE,41261.87031,39210.67924,4,2,4/24/2021,8/8/2024,3,FALSE,FALSE,FALSE,FALSE,FALSE
4/2/2020,42,Boston,Other,3908,494,0,FALSE,1,1.086558138,FALSE,68077.41453,46206.38263,4,2,5/26/2017,11/22/2023,3,FALSE,,TRUE,FALSE,FALSE
5/20/2024,52,Boston,Accountant,46328,368,91,TRUE,4,2.918725405,FALSE,44161.48314,21815.07148,4,1,3/30/2020,7/29/2024,4,FALSE,FALSE,TRUE,FALSE,TRUE
10/15/2023,33,Miami,Other,9683,704,0,FALSE,1,0.896712611,FALSE,24000.77703,15712.82404,0,0,8/9/2015,7/11/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/19/2021,19,Dallas,Retail Worker,21003,506,0,FALSE,1,0.847397576,FALSE,79602.89876,48220.37511,1,0,10/13/2020,10/29/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE
9/10/2023,41,Atlanta,Engineer,42020,618,0,FALSE,1,1.314132352,FALSE,73350.47659,,,0,2/25/2019,11/14/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
11/18/2022,27,Miami,Software Developer,14199,523,94,TRUE,4,1.373126354,TRUE,11824.34582,5600.948721,3,2,6/15/2023,9/14/2024,2,TRUE,TRUE,TRUE,FALSE,FALSE
6/10/2023,55,Seattle,Banker,9350,737,0,FALSE,1,2.058135352,FALSE,72801.20342,65133.68971,0,0,4/22/2019,2/10/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/11/2024,39,Houston,Accountant,47693,617,0,FALSE,1,1.13572306,FALSE,91593.56389,86379.55998,0,0,8/1/2017,11/13/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/4/2023,43,New York,Banker,7662,602,104,FALSE,7,2.953493678,FALSE,22565.31312,11190.64086,4,2,4/18/2019,11/17/2023,0,FALSE,TRUE,TRUE,TRUE,FALSE
4/1/2024,60,Dallas,Other,5608,686,17,FALSE,1,1.531800349,TRUE,68126.70282,59100.98242,0,0,5/18/2018,7/20/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
3/30/2023,72,Atlanta,Other,8059,590,0,FALSE,1,1.064638459,TRUE,94746.16174,60180.78209,2,1,8/24/2015,10/8/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
8/24/2020,56,Houston,Lawyer,58584,387,0,FALSE,1,0.592512798,FALSE,63282.23911,44317.31081,4,1,1/23/2015,12/14/2023,3,TRUE,TRUE,TRUE,FALSE,FALSE
4/19/2023,44,Atlanta,Artist,7356,680,0,FALSE,1,1.892825958,FALSE,37650.33943,28244.38611,,0,4/16/2021,10/31/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/29/2021,46,Dallas,Banker,2986,536,0,FALSE,1,1.260516669,FALSE,93402.32987,61910.50226,,1,12/22/2019,11/22/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE
5/8/2021,64,Atlanta,Other,9455,471,0,TRUE,1,1.025750387,FALSE,81836.58865,74385.573,3,1,10/26/2022,5/9/2024,4,FALSE,TRUE,TRUE,FALSE,FALSE
1/14/2024,55,Atlanta,Other,3433,737,0,FALSE,1,1.53712138,FALSE,97796.6419,69371.28191,,0,6/17/2024,9/26/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/11/2021,37,Dallas,Software Developer,65842,671,51,TRUE,2,1.57279432,FALSE,18127.32251,10350.74487,1,1,9/15/2021,7/26/2024,0,FALSE,TRUE,TRUE,FALSE,FALSE
10/30/2022,44,Chicago,Consultant,13540,360,119,TRUE,9,1.872828783,TRUE,12798.28676,3657.204004,3,2,5/12/2020,7/29/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
10/12/2020,58,Atlanta,Accountant,17248,715,0,FALSE,1,1.849498228,FALSE,17713.21353,15818.09969,0,0,10/28/2014,4/28/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
4/13/2021,71,Atlanta,Engineer,55364,450,0,FALSE,1,0.724428172,TRUE,42661.5604,38079.73723,,1,6/16/2018,11/22/2023,4,TRUE,TRUE,FALSE,FALSE,TRUE
1/27/2021,37,Houston,Engineer,60714,392,108,TRUE,6,2.077401987,TRUE,44854.20154,22074.56315,4,2,12/14/2022,10/27/2023,4,TRUE,TRUE,TRUE,FALSE,FALSE
12/10/2023,61,Miami,Artist,7682,,97,FALSE,2,2.037758361,TRUE,12352.80571,3383.019714,4,2,7/8/2017,3/4/2024,3,FALSE,FALSE,TRUE,FALSE,TRUE
