age,income_level,fico_score,delinquency_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag,account_age_days,credit_history_length,location_encoded,occupation_encoded,charge_off_status
49,3846,640.9962576194013,0,1,0.8351838992583582,0,49984.8077304323,37436.07162539057,0,0,3,0,0,0,0,1,413,173,1,7,1
37,6651,702.949205046493,1,1,1.5545741360679595,0,67715.76165929821,47796.878649041224,0,0,0,0,0,0,0,0,653,636,5,2,1
31,44414,510.83492645634163,11,1,1.6845863605701346,0,15824.874755829025,10976.277819780662,2,0,3,0,0,0,0,0,1444,69,6,4,1
63,7496,401.84406296635564,109,2,1.5177371100328405,1,49798.422060863304,13181.494636798509,4,2,3,1,0,0,0,0,1010,855,1,2,1
32,5176,424.2002843985401,110,2,1.6270190229250505,0,51251.1458469726,12812.65772707088,4,1,3,0,0,1,0,0,1613,2964,5,5,1
57,33673,526.0096230441898,103,6,1.8464683996681974,1,41399.62440223795,10863.085920474192,4,2,4,0,0,1,0,1,838,1825,4,6,1
20,94919,590.091392504019,108,2,1.7238321097426696,0,39003.688103587665,12375.062916540684,3,1,2,0,1,0,0,0,1346,374,2,5,1
50,15982,484.0,105,2,2.263794752578933,0,24399.380563599596,12813.245126500002,3,2,3,1,1,0,0,0,476,1941,5,3,1
47,72741,602.7363209848066,94,6,1.0609987726701822,0,22422.7664026253,10550.384143810703,3,2,3,1,1,1,0,0,1417,695,8,4,1
62,5858,614.7421743168986,6,1,0.9365173360185892,0,35970.800521122466,23202.987305797047,0,0,3,0,0,0,0,0,603,2668,3,7,1
18,13915,485.1620643161523,109,3,2.0105926976370645,1,11381.347258537224,2886.431726378355,3,2,2,1,1,0,0,0,1121,2869,3,3,1
41,3597,565.241621910819,9,1,1.4496273747089945,0,84376.86454375717,74543.0207686211,1,0,1,0,0,0,0,0,862,2587,1,3,1
29,9520,761.317241455154,1,1,0.973852904017484,0,44567.842259086145,36051.403148567195,0,0,0,0,0,0,0,0,1136,1004,6,6,1
38,3381,527.1362395997143,95,8,1.8084758563423031,0,28128.3328834843,6357.975824882787,3,1,0,1,0,1,0,0,1085,536,1,7,1
37,8761,356.04907140549744,112,4,2.2545942086153503,0,5153.676019099639,1768.1460001462544,3,1,3,0,0,0,0,0,1159,1500,8,6,1
53,7745,580.0709815242462,114,6,2.309277417918771,1,35733.2435921947,10776.375503454758,3,1,1,0,1,0,0,0,115,877,5,7,1
61,37788,381.85666550461104,95,7,2.302220784408911,1,14396.494618852363,4719.6938329965205,3,1,4,0,0,0,0,0,1252,1071,2,3,1
64,34038,425.99607313129763,105,4,2.305016568183645,0,19658.245752588035,8889.679903777054,3,2,3,1,1,0,0,0,298,2283,2,2,1
54,30065,401.8384675426575,109,4,1.322848103423858,1,4429.70409312457,1405.7287636100032,2,1,2,0,0,1,0,0,692,2658,5,10,1
28,16037,449.7016281457394,93,6,2.721857782125,0,8879.565721798917,3308.1727341926407,1,1,4,0,1,1,0,0,1057,128,4,2,1
62,4900,549.3786769228731,110,7,2.1611642338075545,1,41232.41143173825,11474.499229734362,4,2,1,1,1,0,0,0,637,3270,2,3,1
20,14047,430.09679663370883,114,4,1.9592179901096107,1,11056.656525773742,2780.93442066455,3,2,4,1,1,1,0,0,784,2287,3,3,1
59,8479,437.48928370719995,106,4,2.0425163419883514,0,12557.215597535662,4773.025435793368,3,2,4,0,1,0,0,0,1168,2072,6,7,1
32,42216,463.336282170607,103,5,1.3875942249849558,1,31930.133822730266,9878.66705433668,3,1,4,0,1,1,0,0,708,2519,7,6,1
29,16836,669.4088193480173,9,1,1.1213662904384485,0,18079.42081288783,10807.89993488285,0,0,0,0,0,0,0,0,1553,2148,0,3,1
61,16918,457.0966014414995,83,6,1.4355226276476079,0,37011.943318613485,19530.095758126037,2,1,2,0,0,0,0,0,753,1407,3,3,1
31,2916,497.24473846686647,109,8,1.9313527603734832,1,43160.099140056314,16697.617806971728,4,2,1,0,1,1,0,0,1377,383,3,5,1
61,9324,499.59526929407275,0,1,1.5826736422997825,0,90625.7458855765,63065.20347786163,2,1,1,0,0,1,0,0,1744,1711,1,5,1
19,20633,733.4451942908969,17,1,0.7773001599155966,0,63010.27366786392,47704.02943028646,0,0,2,0,0,0,0,0,200,2707,8,10,1
20,62007,396.75639518412,100,7,1.5313562670425307,0,1886.1276989629869,816.3267479656655,4,1,4,1,1,0,0,0,1409,93,3,3,1
25,31377,599.4353630410154,107,1,2.096832625375513,1,22805.770940765455,6294.995201701263,3,1,2,1,0,0,1,0,505,1909,0,2,1
37,17193,352.72887475624196,95,4,2.092809714625406,0,7104.243699925824,1739.6844483086682,3,1,3,0,1,1,0,0,1445,407,6,0,1
61,78630,426.05725313843516,109,3,2.2266771616675234,1,34789.83674178875,9598.724991708943,4,1,3,0,0,0,0,0,776,2550,2,5,1
69,4500,523.6680764428545,98,7,1.2511357554600913,0,16655.647081613486,6089.011501030246,3,1,2,0,0,1,0,0,810,1603,5,2,1
51,13991,438.7145757963026,110,6,2.1153079641975703,0,29414.46470528537,8242.603345386191,2,1,3,0,0,1,0,0,846,2005,6,5,1
56,14338,426.52165197196723,101,2,2.6868659631846556,0,32535.431346198584,13647.261668063878,3,1,3,1,1,0,0,0,1044,2031,6,1,1
60,25947,548.333680539096,45,2,1.1535593500749846,0,48676.47437509716,25501.202999357465,1,0,3,0,0,0,0,1,849,1616,3,5,1
73,4723,519.4794953876216,96,4,1.9312902310964235,0,16314.98975172679,7105.504031672438,2,2,2,1,1,0,0,1,832,1778,2,2,1
29,57258,325.2718174023095,100,5,1.8197200570525673,0,32099.131589803677,8149.6039712556685,3,1,4,0,0,1,0,0,865,1170,2,3,1
57,36149,407.73147321891446,96,3,2.710410467405435,0,34724.5247131512,14147.27809659604,3,1,2,1,1,0,0,0,550,1413,5,1,1
26,14425,545.3917783371446,103,4,2.721857782125,0,32874.64363682029,7278.831422615556,3,1,3,0,0,1,0,0,1480,2803,4,3,1
41,14800,457.31970137707395,98,6,1.496669930190623,0,23619.540463963967,6630.021135107202,3,1,2,0,0,0,0,0,962,740,8,3,1
72,47773,432.9291302630081,110,5,1.9437116684335571,1,14968.706787943673,5940.3082038353305,3,1,3,1,1,1,0,0,1610,251,5,0,1
71,13709,496.3892823605703,26,1,1.6722737695715544,0,31843.375267414915,22611.45972040172,2,0,2,0,0,0,0,0,1636,2261,7,3,1
41,11576,671.8709940907695,2,1,1.4553615367858477,0,84185.92137013507,77479.81656803274,1,0,4,0,0,0,0,0,1289,729,0,4,1
36,17514,651.4708049179566,20,2,1.4374500053834836,0,18060.844077340265,10447.641346209904,0,0,0,0,0,0,1,0,1620,2116,0,2,1
45,18678,492.98474800338465,103,7,2.3328916547129794,1,17809.60766806811,8810.955553013326,2,1,2,0,0,0,0,0,1059,1975,1,4,1
49,7106,506.7742563831001,102,3,1.1977199526828066,1,10657.475471174688,2563.3373994203616,4,1,1,1,1,0,0,0,986,2555,7,7,1
39,6022,659.9066964676499,0,1,1.2397043268233616,0,34180.10890749246,24902.485808108147,0,0,0,0,0,0,0,0,972,2223,3,6,1
57,2162,580.5413667093426,0,1,1.8978203273373,0,27121.335026252436,17936.13524395625,1,0,1,0,0,0,0,0,711,1115,5,4,1
42,49213,413.9345230921607,100,9,2.2664126476626123,0,26206.59371668361,9856.68782648743,4,2,3,0,0,0,0,0,1329,1038,7,9,1
56,4846,549.2255550947668,113,4,1.8097745504736855,1,31687.292083101394,7285.061337814282,3,2,1,0,0,1,0,0,1367,2452,6,7,1
62,6383,778.7604664932082,0,1,1.459644348716428,0,89011.5213941051,53763.09452812431,0,0,0,0,0,0,0,0,1298,1958,2,3,1
70,14954,691.8168960788645,21,1,1.3123106220454788,0,61729.30250182071,44307.65418743553,0,0,0,0,0,0,0,0,1417,2412,1,3,1
34,6858,406.77138911419195,110,5,1.644437087751945,1,12971.075298168282,3883.446811317376,4,1,4,0,0,1,0,0,762,1149,7,2,1
62,7646,575.277250556223,0,1,1.1955254892440776,0,24161.670555693745,18794.509225920316,0,0,0,0,0,0,0,0,858,793,5,2,1
67,8686,437.6913491831488,101,3,2.6488061574203963,0,21874.605114142825,5093.390866292092,4,1,3,1,0,0,0,0,410,3320,0,7,1
41,3324,425.3408299268778,90,2,2.3663219088557854,1,20214.02352941499,8416.656583937429,4,1,3,0,1,0,0,0,1238,2202,7,7,1
35,33692,649.4023464918426,6,1,1.3268933871305006,0,69078.98261490294,59219.34767406498,0,0,0,0,0,0,0,0,1432,1496,6,7,1
61,14491,476.0569004023326,117,3,1.910444568570191,0,24564.68434417174,12798.69499325199,2,2,3,1,1,0,0,0,1515,982,5,3,1
24,43473,472.7314741256734,98,2,1.837401390230554,1,22008.978027139674,5457.3598030048515,4,1,3,0,0,1,0,0,319,2370,7,9,1
49,2207,416.0993801189424,110,3,2.4522162502890215,0,8234.57814866954,3804.6571336662646,4,1,3,0,0,0,0,0,453,850,7,7,1
44,6986,427.67658331031447,79,4,1.1319544718906025,0,14938.795177763948,10049.146515492292,3,1,3,1,0,1,0,0,909,2073,6,5,1
21,46469,405.2470863588095,89,1,2.505512779610166,0,16019.797846265888,7790.407456313658,3,1,3,1,0,0,0,0,855,471,7,8,1
43,49655,574.7151710104152,37,1,1.6947060149645674,1,23455.493664962676,21028.998294780868,0,0,0,0,0,0,0,0,1379,173,4,6,1
74,48319,561.7047222556097,0,1,1.4143641551885824,0,55524.17271377183,38002.94227597511,0,0,3,0,0,0,0,1,1263,555,2,8,1
36,51883,503.0716171295545,106,4,1.5427176382273018,1,3281.2360429805594,1282.3490589976818,2,1,3,0,0,0,1,1,1716,3196,4,6,1
68,14332,476.16460739651217,117,4,1.4636498544752592,0,25173.789983892413,12642.76666890412,3,2,3,1,1,0,0,0,1199,1354,5,3,1
58,15730,407.68229778426036,103,5,2.1987628452276855,1,17109.666423566978,5811.677245026253,3,2,3,1,1,0,0,0,508,2780,5,4,1
44,28092,405.8322015358599,96,5,2.0645778667407892,0,36723.01660487663,8670.292795542202,3,2,3,0,1,0,0,0,1226,1063,8,5,1
55,52310,525.9047511465191,112,9,1.8923284647275749,1,33575.3329714175,9162.334931621104,3,1,3,1,0,0,0,0,209,2305,8,9,1
56,36729,815.8755882936497,0,1,1.2210573372592197,0,38571.07347874658,29619.803927663746,0,0,0,0,0,0,0,0,558,1584,0,7,1
26,18386,557.4789224329381,45,2,2.3016998351512052,0,46983.849811191234,36107.77714119001,1,0,2,0,0,0,0,0,758,1532,5,3,1
25,54836,349.9998138439141,108,5,2.7218501551051215,1,32085.396088909354,17416.54639879007,4,1,3,0,0,0,0,0,374,3292,8,10,1
34,3372,451.84886241372703,97,5,1.81265257338107,1,15160.215461611304,4248.72973426451,2,2,2,0,0,0,0,0,1668,2104,2,4,1
43,3887,696.0095520322341,5,1,1.4591775655034174,0,57581.51172191361,43383.634795640646,0,0,1,0,0,0,0,0,1083,859,0,4,1
50,2917,511.0552857938888,117,7,1.1294022655609801,0,16520.46752050901,5553.7087650576495,3,1,2,0,0,1,0,0,422,3086,4,2,1
48,58617,491.9270185488696,101,2,1.6065375170016454,0,18739.741047699645,7665.554651404531,3,2,4,0,0,1,0,0,972,374,5,8,1
47,52498,495.97034419378053,109,4,1.213382130974323,0,19879.796102789842,7187.262219868008,3,2,1,0,0,0,0,0,714,427,3,0,1
32,20421,694.2622115232734,0,1,0.6978234863844948,0,45101.69243337712,31497.050072820184,0,0,0,0,0,0,1,0,1307,1310,2,6,1
41,5140,453.45018453430896,97,4,2.5279085595027415,0,12785.771478668674,4997.995902257824,3,2,4,0,0,0,0,0,828,2804,6,7,1
49,2621,400.0604154610977,105,3,2.4253426481793494,1,2651.2673901403973,966.8622960438842,3,1,3,0,0,1,0,0,1260,146,8,5,1
33,41532,741.9027277423035,0,1,0.9048677403759668,0,53320.05306837461,42410.11787617065,0,0,0,0,0,0,0,0,1351,3298,6,0,1
49,42789,709.3960266106792,0,1,1.2711055216053526,0,45280.19916672814,32398.2810235902,0,0,3,0,0,0,0,1,1192,483,3,2,1
66,13690,401.8620170052186,117,9,1.240954264968749,0,27487.50929396464,7689.819969770856,3,1,3,0,0,0,0,0,1689,343,1,3,1
63,5702,585.0192386380655,30,1,1.5252309616140305,0,18568.474995917837,13061.544581509504,1,0,0,0,0,0,0,0,1124,875,4,7,1
42,46523,632.6739056163932,0,1,1.017399365457937,0,83928.32876802725,60633.750027043,0,0,0,0,0,0,0,0,998,1571,0,10,1
40,6767,414.06482938433027,97,5,1.7975175566332393,0,32171.10495756108,10726.934485497983,4,1,3,1,1,1,0,0,555,115,2,3,1
50,7745,629.1042897046319,0,1,0.9509695764161279,0,80598.6662659726,82494.00862121888,0,0,3,0,0,0,0,0,1406,1700,3,1,1
27,32311,676.7647363474042,0,1,0.9334470771792823,0,69724.58763250738,58933.232130775024,0,0,0,0,0,0,0,0,988,2219,3,10,1
53,9471,449.24431279283186,70,2,1.581182269887655,0,14283.358055967645,9490.100940395976,3,1,3,1,0,0,1,0,647,966,4,2,1
62,15406,418.9045493604532,105,2,2.0404330991670188,0,50123.14454425841,22333.410043948646,4,1,3,0,1,0,0,0,854,662,5,5,1
61,74008,422.9766986633792,92,6,1.9007352502898343,1,21801.047642868638,6738.190799813636,3,1,3,1,1,1,0,0,773,2455,8,3,1
27,36311,621.4985058925926,0,1,1.28653986278351,0,89836.25247231983,73369.9147355534,0,0,1,0,0,0,0,1,390,883,7,0,1
38,64812,416.89009900136404,94,1,2.4690900532283644,1,24533.243007929486,7456.250513905875,1,1,4,0,0,0,1,0,971,1245,6,4,1
46,59075,707.3863482284174,0,1,1.8308985210757756,0,85345.05004811034,57775.48488565408,0,0,0,0,0,0,0,0,891,872,1,6,1
52,15137,426.1122164217127,104,5,1.2648265391862186,1,39293.991499060285,15782.097511667334,3,1,2,1,1,0,0,0,915,1893,6,3,1
51,8414,448.2677407877896,102,4,1.9564881043490157,0,12746.663939208542,4938.426207656213,3,1,3,0,1,1,0,0,968,2217,5,7,1
72,66050,347.36339833370056,111,9,2.6118220410820054,0,42483.276544635424,13361.129138228827,3,1,4,0,1,0,0,0,1073,669,8,4,1
46,6858,426.949020883815,85,4,1.1352240083535903,0,15071.235610789725,10061.307294754055,3,1,3,1,0,1,0,0,886,2187,6,5,1
54,49242,550.2494221810525,105,10,2.4179657600514304,0,36800.90794696559,8613.834386077526,3,1,1,1,0,0,0,0,915,2767,3,6,1
32,2988,451.7251026719571,115,4,2.4381827548884947,1,3305.502503411349,1645.9565586929746,3,1,3,1,0,0,0,0,367,788,5,4,1
46,69414,410.40697369419297,99,4,2.721857782125,1,38925.73847639226,14353.370208722363,3,2,3,0,1,1,0,0,942,2510,2,4,1
32,6956,693.8358661018207,0,1,1.2244287967997973,0,67503.26171342432,55100.58247102335,0,0,0,0,0,0,0,0,977,57,2,6,1
42,15700,494.4613101714058,112,2,2.216829899806432,1,24818.983835544488,43403.066752177496,3,1,3,0,0,0,0,0,1402,2703,3,3,1
64,2645,381.5718952743501,64,3,2.2322860101774613,0,16192.389323388976,8773.66947375498,2,1,2,0,0,1,0,0,1357,2905,2,5,1
20,6672,609.6834213837571,98,5,2.316075274966391,0,20206.636702840056,4757.0221060049835,3,1,0,1,1,0,0,0,1255,615,5,6,1
48,53640,494.4762228508746,102,3,2.1339771396411162,1,7525.977821615815,3554.009026731521,3,1,2,1,1,0,0,0,1117,1110,1,7,1
58,22888,383.76713844005036,109,4,2.3824761445632463,0,5068.679337403801,1198.154761988544,4,1,3,0,0,0,0,0,594,1699,5,4,1
30,2725,546.2154935690585,97,2,2.666661826897925,0,51209.888839233856,13854.535004225849,3,1,1,0,1,1,0,1,420,2857,4,2,1
64,39543,456.3636655268966,34,2,1.503134884856551,0,14323.687478919604,11303.718553938637,4,1,3,0,1,0,0,0,1574,3236,6,0,1
31,76091,549.9970577793464,96,7,2.355655769102014,1,14339.192396292641,6103.049061355384,3,1,4,0,0,0,0,0,1374,1765,2,8,1
60,55710,541.3351874990847,113,2,1.9274163534115183,0,15539.462121985644,4266.551421950805,4,1,2,1,1,0,0,0,771,2689,4,3,1
46,14687,443.7307233361746,102,3,2.0167834805204796,1,15448.64388010243,5639.445806717557,3,1,3,1,1,1,0,0,134,902,2,0,1
42,3072,727.5866580478366,100,4,1.450386311912527,0,11731.286179519273,4642.320010571489,4,1,3,0,0,1,0,0,1126,74,7,2,1
58,14070,372.21868833120607,104,4,2.721857782125,1,14600.466198209582,5892.64592590259,3,1,4,1,1,1,0,0,1086,1523,4,1,1
54,15875,468.48742017966765,108,9,0.97084054895433,0,9819.185038394498,3551.9145424620383,3,2,4,0,1,0,0,0,509,516,0,1,1
28,52698,452.369993665159,93,5,1.9696646980259624,1,8278.501983859434,2770.7195121425143,3,1,3,1,1,0,0,0,1661,2961,7,0,1
68,67440,593.6884555463255,0,1,1.3879419059153661,0,87205.77754349072,80639.54537912318,1,0,2,0,0,0,0,0,1586,2040,6,4,1
48,8326,533.3789466482016,100,7,1.6921156914711062,1,43349.61146579036,12211.138826342141,4,1,1,0,1,1,0,0,240,207,5,7,1
42,50626,656.3895516245245,100,2,1.3499646786676238,1,5374.671740719063,2378.082011808809,0,1,4,0,0,1,0,0,1590,2141,7,9,1
60,5091,495.3254212685643,108,2,1.2300515916902306,0,10092.028594090374,3549.222339814217,3,1,1,1,0,0,0,0,463,1749,9,2,1
41,7912,410.74884437186734,108,7,1.9767840699732624,1,44311.15550012941,13443.124658348392,4,1,3,0,1,1,0,0,1138,132,1,3,1
37,6135,530.0083070542045,105,1,2.371563281946151,1,27230.241890705387,10885.026667592916,3,1,4,0,0,1,0,1,854,819,1,3,1
44,7660,766.1438959464654,0,1,1.0673879171788916,0,43031.00662927834,29177.751369497993,0,0,1,0,0,0,0,0,1402,1115,2,4,1
32,2559,628.9326083585303,109,4,1.336546852421752,0,10268.366477112086,4467.5583100154945,4,1,4,1,0,1,0,1,1669,1014,2,2,1
66,33412,430.5701978289642,110,3,2.477623092393998,0,39618.73710659764,8866.429223514748,4,1,4,1,1,0,0,0,998,2129,4,5,1
46,9165,370.3827954104557,104,3,1.4826932330708602,0,46479.905297604164,12199.46365413249,3,2,3,0,1,1,0,0,475,2341,3,5,1
36,9164,782.1054177257117,0,1,1.172321353280259,0,44322.89186402155,36264.25689411321,0,0,0,0,0,0,0,0,1277,998,5,7,1
53,38902,428.4758857764228,112,4,1.2261334983929346,0,21451.415263297382,11237.042984014142,4,2,3,0,1,0,0,0,783,815,2,7,1
62,73454,424.2989926541338,91,7,1.7919051225939522,1,22064.528588556983,6632.81272413125,3,1,3,1,1,1,0,0,748,2316,8,3,1
41,85716,748.3234283506132,0,1,1.0092295647527458,0,36393.006025722796,28759.125959101297,0,0,0,0,0,0,0,0,1282,2040,8,4,1
20,96709,529.5341952244888,106,1,1.42763183704429,0,39440.810668712125,10862.637597627669,3,1,2,0,0,0,0,0,1291,1179,2,4,1
55,2584,499.98125326477737,0,1,1.5955060279861812,0,15181.33853963508,10560.919209063022,0,0,0,0,0,0,0,0,687,1169,5,2,1
29,46471,379.0336460775113,91,5,2.295430007867319,0,32273.557674665477,14417.46101241784,3,1,4,0,1,0,0,0,1399,-131,4,0,1
50,42895,485.8940141558872,102,9,1.6623014127209903,0,26368.46224938073,9028.03092513365,3,2,2,0,0,1,0,0,287,993,0,9,1
48,16660,625.097144843926,108,3,1.6944815261730364,0,35032.154681229214,18073.63788306989,3,1,1,1,0,0,0,0,872,1616,4,2,1
54,8689,558.0641418002291,0,1,1.854756029681666,0,50313.742435889886,34865.22361552804,0,1,4,0,0,0,0,0,977,1843,1,3,1
43,8394,433.51708822389713,98,4,2.117295541584531,0,12222.768006479246,4913.8459842604225,3,1,3,0,1,1,0,0,634,2683,3,7,1
39,17938,570.7144801193001,103,6,2.4953438422243712,0,51487.403340747886,19655.718543689734,3,1,2,0,1,0,0,0,1469,1394,3,10,1
51,19727,381.03982660453045,108,3,1.8752532878498942,0,31746.75695482412,12891.381403534751,4,1,3,1,0,0,0,0,724,1818,3,4,1
49,42120,433.63623969089264,98,2,1.9139835736896822,1,21889.53424763833,4402.779964986552,4,1,3,1,0,1,0,0,1035,1438,3,10,1
55,7052,556.4455300539738,18,1,0.8432049423619528,0,84930.70671140392,70983.08080989086,1,0,3,0,0,0,0,1,289,1746,3,6,1
71,4517,510.5309560924467,96,6,1.5175439277057565,0,16526.47661606415,6429.335629930096,3,2,2,0,0,0,0,0,803,1413,5,2,1
38,4528,679.9289524226267,1,1,1.1016989246579667,0,57626.1740722867,34874.601954446596,0,0,3,1,0,0,0,1,776,247,3,5,1
53,3543,495.3606635442204,106,6,2.365739235022111,0,26366.81786255952,10519.334593069403,4,1,2,0,0,0,0,0,440,2759,2,8,1
39,5843,507.4766911263737,0,1,0.8668915012112803,0,89153.81256268048,55780.21703671961,0,0,0,0,0,0,0,0,466,171,2,2,1
68,30120,519.4596258805215,98,5,1.3047866030426603,1,28800.52901438771,7112.937492649814,3,1,2,0,0,0,0,0,574,620,5,8,1
24,8690,843.8876730609963,1,1,1.6684481646878608,0,44928.191978759496,30431.30551482711,0,0,0,0,0,0,0,0,1358,2573,3,2,1
45,3092,375.66670198333856,92,3,2.3714685236069184,0,48771.87545479467,13695.932683609386,3,1,3,0,0,1,0,0,1467,3015,2,3,1
45,5058,363.66240742136324,115,6,2.0251050539161484,1,21135.75435281644,5042.121460525961,3,1,2,0,0,0,0,0,664,3198,1,7,1
32,7816,698.8393904708197,0,1,1.572013109775452,0,45222.07994613998,41571.81655900303,0,0,0,0,0,0,0,0,1220,2512,9,4,1
45,47006,551.0599732657569,112,5,1.6058828157038145,1,44894.74876663176,24623.818254210648,4,2,2,1,0,0,0,0,1516,1377,5,10,1
24,70086,503.20918233850387,105,6,1.6744103731620517,0,22307.553838599557,8346.056290980181,4,2,2,1,0,0,0,0,454,2821,7,4,1
33,91754,713.3953647349093,17,1,1.3734227920283009,0,38690.0181619152,27723.33882481893,0,0,0,0,0,1,0,0,1441,974,6,4,1
48,54067,452.1395351991322,103,2,1.2046462109836344,0,19266.014364941962,7447.375265299762,3,2,1,0,1,0,0,0,688,1515,1,0,1
25,95468,353.24118118596346,118,4,2.318752369967141,1,32863.507147892975,15255.122934942507,4,1,3,0,1,0,0,0,1673,637,7,4,1
29,45766,605.3186641869318,0,1,1.4543109752785204,0,63964.94676898164,51219.62652658975,1,0,1,0,0,0,0,0,522,731,2,10,1
45,47403,595.910141408543,29,1,1.3421820177097235,0,25924.006622111938,21306.53915643709,0,0,0,0,0,0,0,0,833,1554,6,10,1
36,8250,698.5543749938992,0,1,1.1379674605989036,0,40923.648754142465,28186.850558416707,0,0,2,0,0,0,0,0,751,1793,4,7,1
30,95241,508.0390490471948,106,3,1.4925149067354866,0,35104.32564516423,12968.77372751502,1,1,4,0,1,0,0,1,1272,2778,7,4,1
23,5690,514.7993975302226,99,7,2.721857782125,0,25325.005990930425,11691.170045652147,3,1,2,1,1,1,0,0,736,1451,4,6,1
34,75731,560.8004909286791,94,6,2.45469738832775,1,14264.98684295911,6362.593936439123,3,1,3,1,0,1,0,0,1388,1491,3,8,1
39,2833,399.93438297641023,101,6,2.0123484903999085,0,32229.013051283022,12619.985751613049,3,2,3,0,0,0,0,0,302,1963,5,7,1
56,70505,413.9825412991141,112,4,2.721857782125,0,41984.80747712762,12412.98335405627,3,1,4,0,1,1,0,0,246,1971,1,4,1
25,22637,373.61002600026825,95,8,2.4698327160846976,1,41362.3723797026,10182.743829773068,3,1,3,1,0,1,0,1,764,3157,2,8,1
38,5771,539.0776339287287,108,3,1.1805985083604946,1,32779.991752400136,11958.924664789325,4,1,1,0,1,0,0,0,1126,1247,5,6,1
28,35552,600.9844353268452,14,1,1.6541560819350838,0,34687.893698012456,20224.81579493307,0,0,0,0,0,0,0,0,1613,2732,2,1,1
46,2897,518.727578302817,105,7,1.4063851042974032,1,42943.08329333607,16676.25556054783,3,2,1,0,0,1,0,0,1233,24,6,7,1
55,7207,533.2774217098772,113,4,2.039006643476234,1,35491.42932844082,10622.393260201694,3,1,2,0,1,0,0,0,102,556,6,7,1
66,23754,415.16439693876373,109,3,2.2022786972833073,1,19602.2275084046,4163.560246905368,2,1,3,0,0,1,0,0,1111,158,5,8,1
47,17216,659.2937496775589,5,1,1.0587725183970165,0,66195.21747945105,48903.22008684533,0,0,0,0,0,0,0,0,729,1477,7,7,1
32,4522,510.77610267197804,109,8,2.397957239580345,1,28540.791029738506,6613.843660164891,3,1,1,0,0,1,0,0,645,3371,7,2,1
62,50666,670.9868988338101,0,1,1.4989184232303812,0,45563.05974914119,31202.630090255985,0,0,0,0,0,0,1,0,390,369,5,5,1
43,15811,702.7516618851876,0,1,1.2872075240561736,0,50934.22746939414,35864.02774781353,0,0,3,0,0,1,0,1,1291,2116,4,4,1
35,7924,375.1501576123062,105,3,2.721857782125,0,27474.571581298296,10506.848178655662,1,1,3,1,1,0,0,1,165,2697,5,7,1
32,5781,723.5177915293282,0,1,1.3667590141130863,0,89652.60678380656,66080.82227351768,0,0,0,0,0,0,0,0,1088,2077,0,1,1
58,7660,793.3982659635817,0,1,1.1076429251444793,0,45020.43360092928,36259.00274089711,0,0,2,0,0,0,0,0,1743,2023,1,1,1
58,16370,485.58981450862314,90,2,1.7338873661725198,1,10773.437275136353,2286.745897524745,3,1,4,1,1,0,0,0,1541,1833,5,7,1
40,38697,496.80398381175854,98,5,2.0701980884296844,1,49030.237226543024,13374.899167914888,3,1,3,0,0,0,0,0,947,1046,6,6,1
46,64802,450.64579287394275,105,9,2.0890680355583493,0,35885.58455243232,14163.077187669069,1,1,3,0,1,0,0,0,1170,1449,5,5,1
